Sample,Amplicon,Cycle,Cycle Type,Cycle Size (bp),Cycle Breakpoint Count,Cycle Chromosome Count,Cycle Regions List,Cycle Paired Ends List,Cycle TPR,Cycle TP BEs,Cycle FPR,Cycle FP BEs,Cycle PFNR,Cycle PFN BEs,Cycle MEB,Cycle Mapping Error Breakends,Cycle Unmappable Reasons,Small Deletions Count,Cycle Genes Info,Cycle Genes List,Cycle ESB,Cycle Type Boolean,Cycle Cluster Assignment,Selection Score,Confidence
CURTIS_H000416_T01_01_WG01,2,1,linear,735,1,1,"[('14', 32932138, 32931402)]","[('14', 32931402, '14', 32932138)]",0.0,[],1.0,"[('14', 32931402, '14', 32932138)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000416_T01_01_WG01,2,2,linear,10734,1,1,"[('8', 128171892, 128161157)]","[('8', 128161157, '8', 128171892)]",0.0,[],1.0,"[('8', 128161157, '8', 128171892)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000416_T01_01_WG01,2,3,linear,20735,1,1,"[('8', 94231677, 94210941)]","[('8', 94210941, '8', 94231677)]",0.0,[],1.0,"[('8', 94210941, '8', 94231677)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000427_T01_01_WG01,1,1,linear,330739,1,1,"[('10', 79486780, 79156040)]","[('10', 79156040, '10', 79486780)]",0.0,[],1.0,"[('10', 79156040, '10', 79486780)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000427_T01_01_WG01,1,2,linear,51921,1,1,"[('12', 52999971, 52948049)]","[('12', 52948049, '12', 52999971)]",0.0,[],1.0,"[('12', 52948049, '12', 52999971)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000429_T01_01_WG01,1,1,circular,2825332,3,1,"[('8', 37466344, 38865779), ('8', 36031130, 37050884), ('8', 37051853, 37457993)]","[('8', 38865779, '8', 36031130), ('8', 37050884, '8', 37051853), ('8', 37457993, '8', 37466344)]",1.0,"[('8', 38865779, '8', 36031130), ('8', 37457993, '8', 37466344)]",0.0,[],0.0,[],0.0,[],[],1,"{'8': {'FGFR1': {'type': ['oncogene', ' fusion'], 'loc': ('38268656', '38326352')}, 'NSD3': {'type': ['oncogene', ' fusion'], 'loc': ('38127215', '38239790')}}}","['FGFR1', 'NSD3']",1.0,1,2,0.875,high
CURTIS_H000432_T01_01_WG01,1,1,circular,6460301,1,1,"[('11', 74724440, 81184740)]","[('11', 81184740, '11', 74724440)]",1.0,"[('11', 81184740, '11', 74724440)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,2,0.875,high
CURTIS_H000432_T01_01_WG01,1,2,linear,647,1,1,"[('11', 76904504, 76903856)]","[('11', 76903856, '11', 76904504)]",0.0,[],1.0,"[('11', 76903856, '11', 76904504)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000438_T01_01_WG01,1,1,linear,210520,1,1,"[('8', 38329869, 38119348)]","[('8', 38119348, '8', 38329869)]",0.0,[],1.0,"[('8', 38119348, '8', 38329869)]",0.0,[],0.0,[],[],0,"{'8': {'FGFR1': {'type': ['oncogene', ' fusion'], 'loc': ('38268656', '38326352')}, 'NSD3': {'type': ['oncogene', ' fusion'], 'loc': ('38127215', '38239790')}}}","['FGFR1', 'NSD3']",0.0,0,0,1.5,medium
CURTIS_H000438_T01_01_WG01,1,2,linear,574534,2,1,"[('11', 69719099, 69401405), ('11', 69400842, 69144000)]","[('11', 69401405, '11', 69400842), ('11', 69144000, '11', 69719099)]",0.0,[],1.0,"[('11', 69144000, '11', 69719099)]",0.0,[],0.0,[],[],1,"{'11': {'CCND1': {'type': ['oncogene', ' fusion'], 'loc': ('69455855', '69469242')}}}",['CCND1'],0.0,0,0,1.5,medium
CURTIS_H000443_T01_01_WG01,1,1,circular,162,2,2,"[('11', 76903849, 76903957), ('19', 14706785, 14706837)]","[('11', 76903957, '19', 14706785), ('19', 14706837, '11', 76903849)]",0.0,[],1.0,"[('11', 76903957, '19', 14706785), ('19', 14706837, '11', 76903849)]",0.0,[],0.0,[],[],0,{},[],1.0,1,0,1.875,medium
CURTIS_H000443_T01_01_WG01,1,2,linear,200559,1,1,"[('11', 79144537, 78943977)]","[('11', 78943977, '11', 79144537)]",0.0,[],1.0,"[('11', 78943977, '11', 79144537)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000452_T01_01_WG01,1,1,linear,230749,1,1,"[('20', 49228731, 48997981)]","[('20', 48997981, '20', 49228731)]",0.0,[],1.0,"[('20', 48997981, '20', 49228731)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000454_T01_01_WG01,1,1,circular,32152,1,1,"[('15', 98307722, 98339873)]","[('15', 98339873, '15', 98307722)]",0.0,[],1.0,"[('15', 98339873, '15', 98307722)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.5,medium
CURTIS_H000454_T01_01_WG01,1,2,circular,2221944,5,2,"[('12', 27883476, 28707718), ('12', 30294928, 30478286), ('12', 30480989, 31083980), ('15', 98233732, 98309652), ('15', 98344494, 98879922)]","[('12', 28707718, '12', 30294928), ('12', 30478286, '12', 30480989), ('12', 31083980, '15', 98233732), ('15', 98309652, '15', 98344494), ('15', 98879922, '12', 27883476)]",0.0,[],1.0,"[('12', 28707718, '12', 30294928), ('12', 30478286, '12', 30480989), ('12', 31083980, '15', 98233732), ('15', 98309652, '15', 98344494), ('15', 98879922, '12', 27883476)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.5,medium
CURTIS_H000454_T01_01_WG01,1,3,linear,1317087,3,1,"[('15', 99582299, 99575606), ('15', 99574539, 98344494), ('15', 98309652, 98229300)]","[('15', 99575606, '15', 99574539), ('15', 98344494, '15', 98309652), ('15', 98229300, '15', 99582299)]",0.0,[],1.0,"[('15', 98344494, '15', 98309652), ('15', 98229300, '15', 99582299)]",0.0,[],0.0,[],[],1,{},[],0.0,0,0,1.5,medium
CURTIS_H000454_T01_01_WG01,1,4,circular,6391866,10,3,"[('12', 24100772, 27203513), ('12', 27994624, 28707718), ('12', 30294928, 30478286), ('12', 30480989, 31083980), ('12', 24088207, 24079210), ('15', 98233732, 99574539), ('15', 99575606, 99584141), ('15', 72064658, 72385996), ('15', 72388149, 72497917), ('11', 66164269, 66164038)]","[('12', 27203513, '12', 27994624), ('12', 28707718, '12', 30294928), ('12', 30478286, '12', 30480989), ('12', 31083980, '15', 98233732), ('15', 99574539, '15', 99575606), ('15', 99584141, '15', 72064658), ('15', 72385996, '15', 72388149), ('15', 72497917, '12', 24088207), ('12', 24079210, '11', 66164269), ('11', 66164038, '12', 24100772)]",0.1111111111111111,"[('15', 99584141, '15', 72064658)]",0.8888888888888888,"[('12', 27203513, '12', 27994624), ('12', 28707718, '12', 30294928), ('12', 30478286, '12', 30480989), ('12', 31083980, '15', 98233732), ('15', 72385996, '15', 72388149), ('15', 72497917, '12', 24088207), ('12', 24079210, '11', 66164269), ('11', 66164038, '12', 24100772)]",0.0,[],0.0,[],[],1,"{'12': {'KRAS': {'type': ['oncogene'], 'loc': ('25357723', '25403870')}}}",['KRAS'],1.0,1,0,1.375,medium
CURTIS_H000454_T01_01_WG01,1,5,circular,3212768,6,2,"[('15', 98184186, 99574539), ('15', 99575606, 99584141), ('15', 72064658, 72385996), ('15', 72388149, 72497917), ('12', 24088207, 24079213), ('12', 24100768, 25474544)]","[('15', 99574539, '15', 99575606), ('15', 99584141, '15', 72064658), ('15', 72385996, '15', 72388149), ('15', 72497917, '12', 24088207), ('12', 24079213, '12', 24100768), ('12', 25474544, '15', 98184186)]",0.4,"[('15', 99584141, '15', 72064658), ('12', 24079213, '12', 24100768)]",0.6,"[('15', 72385996, '15', 72388149), ('15', 72497917, '12', 24088207), ('12', 25474544, '15', 98184186)]",0.0,[],0.0,[],[],1,"{'12': {'KRAS': {'type': ['oncogene'], 'loc': ('25357723', '25403870')}}}",['KRAS'],1.0,1,2,1.375,medium
CURTIS_H000463_T01_01_WG01,1,1,circular,1526548,3,2,"[('15', 99016843, 99916744), ('15', 97851796, 97263093), ('10', 76173436, 76135491)]","[('15', 99916744, '10', 76173436), ('10', 76135491, '15', 97851796), ('15', 97263093, '15', 99016843)]",0.0,[],1.0,"[('15', 99916744, '10', 76173436), ('10', 76135491, '15', 97851796), ('15', 97263093, '15', 99016843)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.5,medium
CURTIS_H000463_T01_01_WG01,1,2,circular,1192671,2,1,"[('15', 94630384, 95639281), ('15', 100688564, 100872336)]","[('15', 95639281, '15', 100688564), ('15', 100872336, '15', 94630384)]",0.0,[],1.0,"[('15', 95639281, '15', 100688564), ('15', 100872336, '15', 94630384)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.5,medium
CURTIS_H000463_T01_01_WG01,1,3,circular,39462,1,1,"[('10', 77465752, 77505213)]","[('10', 77505213, '10', 77465752)]",1.0,"[('10', 77505213, '10', 77465752)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,2,0.5,high
CURTIS_H000463_T01_01_WG01,1,4,circular,1133607,1,1,"[('15', 95845142, 96978748)]","[('15', 96978748, '15', 95845142)]",0.0,[],1.0,"[('15', 96978748, '15', 95845142)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.5,medium
CURTIS_H000463_T01_01_WG01,1,5,circular,3374389,4,2,"[('15', 98900789, 100413372), ('15', 96594493, 95174835), ('15', 98485079, 98900069), ('10', 83689773, 83716929)]","[('15', 100413372, '15', 96594493), ('15', 95174835, '10', 83689773), ('10', 83716929, '15', 98485079), ('15', 98900069, '15', 98900789)]",0.3333333333333333,"[('15', 100413372, '15', 96594493)]",0.6666666666666666,"[('15', 95174835, '10', 83689773), ('10', 83716929, '15', 98485079)]",0.0,[],0.0,[],[],1,{},[],1.0,1,0,1.375,medium
CURTIS_H000463_T01_01_WG01,1,6,linear,929998,1,1,"[('15', 98619299, 97689300)]","[('15', 97689300, '15', 98619299)]",0.0,[],1.0,"[('15', 97689300, '15', 98619299)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000463_T01_01_WG01,1,7,circular,2322630,3,1,"[('15', 99905027, 100872336), ('15', 94630384, 95438026), ('15', 98674369, 98126691)]","[('15', 100872336, '15', 94630384), ('15', 95438026, '15', 98674369), ('15', 98126691, '15', 99905027)]",0.6666666666666666,"[('15', 95438026, '15', 98674369), ('15', 98126691, '15', 99905027)]",0.3333333333333333,"[('15', 100872336, '15', 94630384)]",0.0,[],0.0,[],[],0,{},[],0.0,1,2,0.5,high
CURTIS_H000463_T01_01_WG01,1,8,circular,1361,1,1,"[('15', 100200895, 100202255)]","[('15', 100202255, '15', 100200895)]",0.0,[],1.0,"[('15', 100202255, '15', 100200895)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.5,medium
CURTIS_H000472_T01_01_WG01,1,1,linear,10569,1,1,"[('8', 91930697, 91920127)]","[('8', 91920127, '8', 91930697)]",0.0,[],1.0,"[('8', 91920127, '8', 91930697)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000472_T01_01_WG01,2,1,linear,579036,2,1,"[('11', 69719399, 69401403), ('11', 69400842, 69139800)]","[('11', 69401403, '11', 69400842), ('11', 69139800, '11', 69719399)]",0.0,[],1.0,"[('11', 69139800, '11', 69719399)]",0.0,[],0.0,[],[],1,"{'11': {'CCND1': {'type': ['oncogene', ' fusion'], 'loc': ('69455855', '69469242')}}}",['CCND1'],0.0,0,0,1.5,medium
CURTIS_H000472_T01_01_WG01,2,2,linear,403898,1,1,"[('17', 20136587, 19732688)]","[('17', 19732688, '17', 20136587)]",0.0,[],1.0,"[('17', 19732688, '17', 20136587)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000472_T01_01_WG01,2,3,linear,20569,1,1,"[('8', 47994486, 47973916)]","[('8', 47973916, '8', 47994486)]",0.0,[],1.0,"[('8', 47973916, '8', 47994486)]",0.5,"[('8', 47973916, '8', 42652135)]",0.0,[],[],0,{},[],0.0,0,0,1.75,medium
CURTIS_H000472_T01_01_WG01,3,1,linear,528974,1,1,"[('17', 21419176, 20890201)]","[('17', 20890201, '17', 21419176)]",0.0,[],1.0,"[('17', 20890201, '17', 21419176)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000477_T01_01_WG01,1,1,circular,97195,1,1,"[('15', 54422144, 54519338)]","[('15', 54519338, '15', 54422144)]",1.0,"[('15', 54519338, '15', 54422144)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,2,0.5,high
CURTIS_H000477_T01_01_WG01,1,2,circular,888,1,1,"[('15', 52816162, 52817049)]","[('15', 52817049, '15', 52816162)]",0.0,[],1.0,"[('15', 52817049, '15', 52816162)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.5,medium
CURTIS_H000477_T01_01_WG01,2,1,circular,1861,1,1,"[('17', 26743585, 26745445)]","[('17', 26745445, '17', 26743585)]",0.0,[],1.0,"[('17', 26745445, '17', 26743585)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.5,medium
CURTIS_H000485_T01_01_WG01,3,1,linear,579633,2,1,"[('11', 69724499, 69401406), ('11', 69400842, 69144300)]","[('11', 69401406, '11', 69400842), ('11', 69144300, '11', 69724499)]",0.0,[],1.0,"[('11', 69144300, '11', 69724499)]",0.0,[],0.0,[],[],1,"{'11': {'CCND1': {'type': ['oncogene', ' fusion'], 'loc': ('69455855', '69469242')}}}",['CCND1'],0.0,0,0,1.5,medium
CURTIS_H000485_T01_01_WG01,3,2,linear,200588,1,1,"[('20', 57516412, 57315823)]","[('20', 57315823, '20', 57516412)]",0.0,[],1.0,"[('20', 57315823, '20', 57516412)]",0.0,[],0.0,[],[],0,"{'20': {'GNAS': {'type': ['oncogene'], 'loc': ('57414773', '57486247')}}}",['GNAS'],0.0,0,0,1.5,medium
CURTIS_H000485_T01_01_WG01,3,3,linear,20588,1,1,"[('20', 47559117, 47538528)]","[('20', 47538528, '20', 47559117)]",0.0,[],1.0,"[('20', 47538528, '20', 47559117)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000485_T01_01_WG01,3,4,linear,200589,1,1,"[('20', 57965865, 57765275)]","[('20', 57765275, '20', 57965865)]",0.0,[],1.0,"[('20', 57765275, '20', 57965865)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000485_T01_01_WG01,3,5,linear,177970,2,1,"[('20', 45692600, 45672011), ('20', 56649297, 56806678)]","[('20', 45672011, '20', 56649297), ('20', 56806678, '20', 45692600)]",0.5,"[('20', 45672011, '20', 56649297)]",0.5,"[('20', 56806678, '20', 45692600)]",0.0,[],0.0,[],[],0,{},[],0.0,0,2,0.5,high
CURTIS_H000485_T01_01_WG01,3,6,linear,958477,1,1,"[('11', 88696778, 87738300)]","[('11', 87738300, '11', 88696778)]",0.0,[],1.0,"[('11', 87738300, '11', 88696778)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000485_T01_01_WG01,3,7,linear,20588,1,1,"[('20', 45523212, 45502623)]","[('20', 45502623, '20', 45523212)]",0.0,[],1.0,"[('20', 45502623, '20', 45523212)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000485_T01_01_WG01,3,8,linear,989292,4,2,"[('11', 69083399, 68703824), ('11', 80102083, 80099233), ('20', 60647697, 61083976), ('20', 45031748, 44861158)]","[('11', 68703824, '11', 80102083), ('11', 80099233, '20', 60647697), ('20', 61083976, '20', 45031748), ('20', 44861158, '11', 69083399)]",0.0,[],1.0,"[('11', 68703824, '11', 80102083), ('11', 80099233, '20', 60647697), ('20', 61083976, '20', 45031748), ('20', 44861158, '11', 69083399)]",0.0,[],0.0,[],[],0,"{'20': {'SS18L1': {'type': ['fusion'], 'loc': ('60718822', '60757540')}}}",['SS18L1'],0.0,0,0,1.5,medium
CURTIS_H000487_T01_01_WG01,2,1,linear,789298,1,1,"[('22', 35447999, 34658700)]","[('22', 34658700, '22', 35447999)]",0.0,[],1.0,"[('22', 34658700, '22', 35447999)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000489_T01_01_WG01,1,1,linear,1454281,1,1,"[('11', 71236682, 69782400)]","[('11', 69782400, '11', 71236682)]",0.0,[],1.0,"[('11', 69782400, '11', 71236682)]",0.0,[],0.0,[],[],0,"{'11': {'FADD': {'type': [''], 'loc': ('70049269', '70053496')}}}",['FADD'],0.0,0,0,1.5,medium
CURTIS_H000497_T01_01_WG01,1,1,linear,20610,1,1,"[('8', 49087238, 49066627)]","[('8', 49066627, '8', 49087238)]",0.0,[],1.0,"[('8', 49066627, '8', 49087238)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000497_T01_01_WG01,2,1,linear,5121242,4,1,"[('8', 43091751, 42787032), ('8', 40962930, 40779776), ('8', 40774632, 37051853), ('8', 37050884, 36140290)]","[('8', 42787032, '8', 40962930), ('8', 40779776, '8', 40774632), ('8', 37051853, '8', 37050884), ('8', 36140290, '8', 43091751)]",0.3333333333333333,"[('8', 42787032, '8', 40962930)]",0.6666666666666666,"[('8', 40779776, '8', 40774632), ('8', 36140290, '8', 43091751)]",0.0,[],1.0,"[('8', 43091751)]",['High_Signal_Region'],1,"{'8': {'FGFR1': {'type': ['oncogene', ' fusion'], 'loc': ('38268656', '38326352')}, 'NSD3': {'type': ['oncogene', ' fusion'], 'loc': ('38127215', '38239790')}}}","['FGFR1', 'NSD3']",1.0,0,1,1.9375,medium
CURTIS_H000498_T01_01_WG01,1,1,linear,14030,1,1,"[('17', 30290708, 30276677)]","[('17', 30276677, '17', 30290708)]",0.0,[],1.0,"[('17', 30276677, '17', 30290708)]",0.0,[],1.0,"[('17', 30276677)]",['High_Signal_Region'],0,{},[],0.0,0,1,2.0625,low
CURTIS_H000498_T01_01_WG01,1,2,linear,109877,2,1,"[('7', 107521152, 107464739), ('7', 107464069, 107410603)]","[('7', 107464739, '7', 107464069), ('7', 107410603, '7', 107521152)]",0.0,[],1.0,"[('7', 107410603, '7', 107521152)]",0.0,[],0.0,[],[],1,{},[],0.0,0,0,1.5,medium
CURTIS_H000498_T01_01_WG01,2,1,linear,532,1,1,"[('14', 32932138, 32931605)]","[('14', 32931605, '14', 32932138)]",0.0,[],1.0,"[('14', 32931605, '14', 32932138)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000498_T01_01_WG01,2,2,linear,532,1,1,"[('14', 32932138, 32931605)]","[('14', 32931605, '14', 32932138)]",0.0,[],1.0,"[('14', 32931605, '14', 32932138)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000500_T01_01_WG01,1,1,circular,17963,1,1,"[('11', 76869735, 76887697)]","[('11', 76887697, '11', 76869735)]",0.0,[],1.0,"[('11', 76887697, '11', 76869735)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.5,medium
CURTIS_H000500_T01_01_WG01,1,2,linear,922301,2,1,"[('1', 2629499, 2149297), ('1', 3398001, 2955900)]","[('1', 2149297, '1', 3398001), ('1', 2955900, '1', 2629499)]",0.5,"[('1', 2149297, '1', 3398001)]",0.5,"[('1', 2955900, '1', 2629499)]",0.0,[],1.0,"[('1', 2629499)]",['High_Signal_Region'],0,"{'1': {'PRDM16': {'type': ['oncogene', ' fusion'], 'loc': ('2985732', '3355185')}, 'SKI': {'type': ['oncogene'], 'loc': ('2160134', '2241558')}, 'TNFRSF14': {'type': ['TSG'], 'loc': ('2487078', '2496821')}}}","['PRDM16', 'SKI', 'TNFRSF14']",0.0,0,1,1.0625,medium
CURTIS_H000500_T01_01_WG01,1,3,linear,650491,3,2,"[('11', 77597700, 78108966), ('11', 77875099, 77874869), ('1', 2825196, 2686200)]","[('11', 78108966, '11', 77875099), ('11', 77874869, '1', 2825196), ('1', 2686200, '11', 77597700)]",0.0,[],1.0,"[('11', 78108966, '11', 77875099), ('11', 77874869, '1', 2825196), ('1', 2686200, '11', 77597700)]",0.0,[],1.0,"[('1', 2686200), ('11', 77597700)]","['High_Signal_Region', 'High_Signal_Region']",0,{},[],0.0,0,1,2.0625,low
CURTIS_H000500_T01_01_WG01,1,4,circular,2422652,4,1,"[('11', 77211407, 78183969), ('11', 76634474, 76371200), ('11', 78797683, 78185511), ('11', 77211176, 76636530)]","[('11', 78183969, '11', 76634474), ('11', 76371200, '11', 78797683), ('11', 78185511, '11', 77211176), ('11', 76636530, '11', 77211407)]",1.0,"[('11', 78183969, '11', 76634474), ('11', 76371200, '11', 78797683), ('11', 78185511, '11', 77211176), ('11', 76636530, '11', 77211407)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,2,0.875,high
CURTIS_H000500_T01_01_WG01,1,5,linear,535032,2,2,"[('1', 2629499, 2369174), ('11', 77872409, 77597700)]","[('1', 2369174, '11', 77872409), ('11', 77597700, '1', 2629499)]",0.0,[],1.0,"[('1', 2369174, '11', 77872409), ('11', 77597700, '1', 2629499)]",0.0,[],1.0,"[('11', 77597700), ('1', 2629499)]","['High_Signal_Region', 'High_Signal_Region']",0,"{'1': {'TNFRSF14': {'type': ['TSG'], 'loc': ('2487078', '2496821')}}}",['TNFRSF14'],0.0,0,1,2.0625,low
CURTIS_H000500_T01_01_WG01,1,6,linear,2354754,5,3,"[('17', 25800250, 26782412), ('17', 26783495, 27430646), ('11', 77420940, 77211407), ('11', 76636530, 76874792), ('1', 2963845, 2686200)]","[('17', 26782412, '17', 26783495), ('17', 27430646, '11', 77420940), ('11', 77211407, '11', 76636530), ('11', 76874792, '1', 2963845), ('1', 2686200, '17', 25800250)]",0.25,"[('11', 77211407, '11', 76636530)]",0.75,"[('17', 27430646, '11', 77420940), ('11', 76874792, '1', 2963845), ('1', 2686200, '17', 25800250)]",0.0,[],1.0,"[('1', 2686200)]",['High_Signal_Region'],1,{},[],1.0,0,1,1.9375,medium
CURTIS_H000500_T01_01_WG01,1,7,circular,2585706,8,2,"[('11', 76636530, 77717033), ('11', 78160360, 78106063), ('11', 76546710, 76627833), ('11', 77873271, 78160360), ('11', 77717033, 77211407), ('1', 3118214, 3398001), ('1', 2149297, 2369229), ('1', 3131029, 3053682)]","[('11', 77717033, '11', 78160360), ('11', 78106063, '1', 3118214), ('1', 3398001, '1', 2149297), ('1', 2369229, '11', 76546710), ('11', 76627833, '1', 3131029), ('1', 3053682, '11', 77873271), ('11', 78160360, '11', 77717033), ('11', 77211407, '11', 76636530)]",0.5,"[('11', 77717033, '11', 78160360), ('1', 3398001, '1', 2149297), ('11', 78160360, '11', 77717033), ('11', 77211407, '11', 76636530)]",0.5,"[('11', 78106063, '1', 3118214), ('1', 2369229, '11', 76546710), ('11', 76627833, '1', 3131029), ('1', 3053682, '11', 77873271)]",0.0,[],0.0,[],[],0,"{'1': {'SKI': {'type': ['oncogene'], 'loc': ('2160134', '2241558')}}}",['SKI'],1.0,1,2,0.875,high
CURTIS_H000501_T01_01_WG01,1,1,linear,61,1,1,"[('7', 107410679, 107410617)]","[('7', 107410617, '7', 107410679)]",0.0,[],1.0,"[('7', 107410617, '7', 107410679)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000501_T01_01_WG01,1,2,linear,49,1,1,"[('7', 107410679, 107410629)]","[('7', 107410629, '7', 107410679)]",0.0,[],1.0,"[('7', 107410629, '7', 107410679)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000501_T01_01_WG01,1,3,linear,49,1,1,"[('7', 107410679, 107410629)]","[('7', 107410629, '7', 107410679)]",0.0,[],1.0,"[('7', 107410629, '7', 107410679)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000501_T01_01_WG01,1,4,linear,52,1,1,"[('7', 107410679, 107410626)]","[('7', 107410626, '7', 107410679)]",0.0,[],1.0,"[('7', 107410626, '7', 107410679)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000501_T01_01_WG01,1,5,linear,52,1,1,"[('7', 107410679, 107410626)]","[('7', 107410626, '7', 107410679)]",0.0,[],1.0,"[('7', 107410626, '7', 107410679)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000501_T01_01_WG01,1,6,linear,52,1,1,"[('7', 107410679, 107410626)]","[('7', 107410626, '7', 107410679)]",0.0,[],1.0,"[('7', 107410626, '7', 107410679)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000501_T01_01_WG01,1,7,linear,52,1,1,"[('7', 107410679, 107410626)]","[('7', 107410626, '7', 107410679)]",0.0,[],1.0,"[('7', 107410626, '7', 107410679)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000501_T01_01_WG01,1,8,linear,52,1,1,"[('7', 107410679, 107410626)]","[('7', 107410626, '7', 107410679)]",0.0,[],1.0,"[('7', 107410626, '7', 107410679)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000501_T01_01_WG01,1,9,linear,52,1,1,"[('7', 107410679, 107410626)]","[('7', 107410626, '7', 107410679)]",0.0,[],1.0,"[('7', 107410626, '7', 107410679)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000501_T01_01_WG01,1,10,linear,52,1,1,"[('7', 107410679, 107410626)]","[('7', 107410626, '7', 107410679)]",0.0,[],1.0,"[('7', 107410626, '7', 107410679)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000501_T01_01_WG01,1,11,linear,52,1,1,"[('7', 107410679, 107410626)]","[('7', 107410626, '7', 107410679)]",0.0,[],1.0,"[('7', 107410626, '7', 107410679)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000501_T01_01_WG01,1,12,linear,52,1,1,"[('7', 107410679, 107410626)]","[('7', 107410626, '7', 107410679)]",0.0,[],1.0,"[('7', 107410626, '7', 107410679)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H000501_T01_01_WG01,1,13,linear,52,1,1,"[('7', 107410679, 107410626)]","[('7', 107410626, '7', 107410679)]",0.0,[],1.0,"[('7', 107410626, '7', 107410679)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
